person,gender_Label,death_Label,job_Label,religion_Label,country_Label,language_Label
http://www.wikidata.org/entity/Q3361642,male,suicide,essayist,Islam,Iran,Persian
http://www.wikidata.org/entity/Q3595158,female,suicide,actor,Islam,United States of America,Hindi
http://www.wikidata.org/entity/Q3595158,female,suicide,actor,Islam,India,Hindi
http://www.wikidata.org/entity/Q3595158,female,suicide,singer,Islam,United States of America,Hindi
http://www.wikidata.org/entity/Q3595158,female,suicide,singer,Islam,India,Hindi
http://www.wikidata.org/entity/Q3595158,female,suicide,model,Islam,United States of America,Hindi
http://www.wikidata.org/entity/Q3595158,female,suicide,model,Islam,India,Hindi
http://www.wikidata.org/entity/Q5290920,male,suicide,painter,Catholic Church,United Kingdom,English
http://www.wikidata.org/entity/Q5290920,male,suicide,journalist,Catholic Church,United Kingdom,English
http://www.wikidata.org/entity/Q5915564,male,suicide,military personnel,Methodism,United States of America,English
http://www.wikidata.org/entity/Q5915564,male,suicide,politician,Methodism,United States of America,English
http://www.wikidata.org/entity/Q5915564,male,suicide,publisher,Methodism,United States of America,English
http://www.wikidata.org/entity/Q6121243,male,suicide,politician,Catholic Church,United States of America,English
http://www.wikidata.org/entity/Q7143907,male,suicide,coach,United Methodist Church,United States of America,English
http://www.wikidata.org/entity/Q7143907,male,suicide,baseball player,United Methodist Church,United States of America,English
http://www.wikidata.org/entity/Q3573826,male,homicide,politician,Catholicism,France,French
http://www.wikidata.org/entity/Q3576986,male,homicide,politician,Catholicism,Colombia,Spanish
http://www.wikidata.org/entity/Q3576986,male,homicide,diplomat,Catholicism,Colombia,Spanish
http://www.wikidata.org/entity/Q3576986,male,homicide,journalist,Catholicism,Colombia,Spanish
http://www.wikidata.org/entity/Q3660117,male,homicide,lawyer,Catholic Church,Colombia,Spanish
http://www.wikidata.org/entity/Q3660117,male,homicide,politician,Catholic Church,Colombia,Spanish
http://www.wikidata.org/entity/Q212676,male,homicide,theatre critic,Orthodox Christianity,Russian Empire,Ukrainian
http://www.wikidata.org/entity/Q212676,male,homicide,theatre critic,Orthodox Christianity,Ukrainian People's Republic,Russian
http://www.wikidata.org/entity/Q212676,male,homicide,theatre critic,Orthodox Christianity,Ukrainian People's Republic,Ukrainian
http://www.wikidata.org/entity/Q222805,male,homicide,politician,Catholicism,Philippines,English
http://www.wikidata.org/entity/Q222805,male,homicide,journalist,Catholicism,Philippines,English
http://www.wikidata.org/entity/Q230291,male,homicide,politician,Islam,Egypt,Arabic
http://www.wikidata.org/entity/Q230291,male,homicide,theologian,Islam,Egypt,Arabic
http://www.wikidata.org/entity/Q231713,female,homicide,singer,Christianity,United States of America,English
http://www.wikidata.org/entity/Q231713,female,homicide,pianist,Christianity,United States of America,English
http://www.wikidata.org/entity/Q231713,female,homicide,singer-songwriter,Christianity,United States of America,English
http://www.wikidata.org/entity/Q233992,male,homicide,lawyer,Anglicanism,United Kingdom,English
http://www.wikidata.org/entity/Q233992,male,homicide,politician,Anglicanism,United Kingdom,English
http://www.wikidata.org/entity/Q235234,male,homicide,writer,Christianity,Kingdom of Scotland,English
http://www.wikidata.org/entity/Q235234,male,homicide,writer,Christianity,Kingdom of Scotland,Scots
http://www.wikidata.org/entity/Q235234,male,homicide,poet,Christianity,Kingdom of Scotland,English
http://www.wikidata.org/entity/Q235234,male,homicide,poet,Christianity,Kingdom of Scotland,Scots
http://www.wikidata.org/entity/Q237541,female,homicide,writer,Catholic Church,Ireland,Irish
http://www.wikidata.org/entity/Q237541,female,homicide,accountant,Catholic Church,Ireland,Irish
http://www.wikidata.org/entity/Q237541,female,homicide,association football player,Catholic Church,Ireland,Irish
http://www.wikidata.org/entity/Q237541,female,homicide,journalist,Catholic Church,Ireland,Irish
http://www.wikidata.org/entity/Q247538,male,homicide,politician,Judaism,United States of America,English
http://www.wikidata.org/entity/Q247538,male,homicide,politician,Judaism,United States of America,Hebrew
http://www.wikidata.org/entity/Q247538,male,homicide,politician,Judaism,Israel,English
http://www.wikidata.org/entity/Q247538,male,homicide,politician,Judaism,Israel,Hebrew
http://www.wikidata.org/entity/Q247538,male,homicide,rabbi,Judaism,United States of America,English
http://www.wikidata.org/entity/Q247538,male,homicide,rabbi,Judaism,United States of America,Hebrew
http://www.wikidata.org/entity/Q247538,male,homicide,rabbi,Judaism,Israel,English
http://www.wikidata.org/entity/Q247538,male,homicide,rabbi,Judaism,Israel,Hebrew
http://www.wikidata.org/entity/Q247538,male,homicide,journalist,Judaism,United States of America,English
http://www.wikidata.org/entity/Q247538,male,homicide,journalist,Judaism,United States of America,Hebrew
http://www.wikidata.org/entity/Q247538,male,homicide,journalist,Judaism,Israel,English
http://www.wikidata.org/entity/Q247538,male,homicide,journalist,Judaism,Israel,Hebrew
http://www.wikidata.org/entity/Q15137813,male,suicide,writer,Catholic Church,South Korea,Korean
http://www.wikidata.org/entity/Q15137813,male,suicide,poet,Catholic Church,South Korea,Korean
http://www.wikidata.org/entity/Q15137813,male,suicide,singer,Catholic Church,South Korea,Korean
http://www.wikidata.org/entity/Q15137813,male,suicide,human rights activist,Catholic Church,South Korea,Korean
http://www.wikidata.org/entity/Q15137813,male,suicide,activist,Catholic Church,South Korea,Korean
http://www.wikidata.org/entity/Q15137813,male,suicide,autobiographer,Catholic Church,South Korea,Korean
http://www.wikidata.org/entity/Q15204948,male,suicide,politician,Armenian Apostolic Church,Russian Empire,Armenian
http://www.wikidata.org/entity/Q15204948,male,suicide,translator,Armenian Apostolic Church,Russian Empire,Armenian
http://www.wikidata.org/entity/Q15204948,male,suicide,opinion journalist,Armenian Apostolic Church,Russian Empire,Armenian
http://www.wikidata.org/entity/Q272580,male,homicide,politician,Catholic Church,Rwanda,French
http://www.wikidata.org/entity/Q272580,male,homicide,politician,Catholic Church,Rwanda,Kinyarwanda
http://www.wikidata.org/entity/Q279396,male,homicide,politician,Armenian Apostolic Church,Armenia,Armenian
http://www.wikidata.org/entity/Q279396,male,homicide,politician,Armenian Apostolic Church,Soviet Union,Armenian
http://www.wikidata.org/entity/Q279396,male,homicide,prosaist,Armenian Apostolic Church,Armenia,Armenian
http://www.wikidata.org/entity/Q279396,male,homicide,prosaist,Armenian Apostolic Church,Soviet Union,Armenian
http://www.wikidata.org/entity/Q293455,male,homicide,Catholic priest,Catholic Church,El Salvador,Spanish
http://www.wikidata.org/entity/Q295713,male,homicide,lawyer,Islam,Pakistan,English
http://www.wikidata.org/entity/Q295713,male,homicide,politician,Islam,Pakistan,English
http://www.wikidata.org/entity/Q295713,male,homicide,diplomat,Islam,Pakistan,English
http://www.wikidata.org/entity/Q297000,male,homicide,politician,Dutch Reformed Church,South Africa,English
http://www.wikidata.org/entity/Q297000,male,homicide,university teacher,Dutch Reformed Church,South Africa,English
http://www.wikidata.org/entity/Q297000,male,homicide,faculty,Dutch Reformed Church,South Africa,English
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Russia,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Russia,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Russia,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Russia,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Russia,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Russia,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Soviet Union,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Soviet Union,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Soviet Union,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Soviet Union,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Soviet Union,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Soviet Union,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Chechen Republic of Ichkeria,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Chechen Republic of Ichkeria,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Chechen Republic of Ichkeria,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Chechen Republic of Ichkeria,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Islam,Chechen Republic of Ichkeria,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,politician,Sufi Islam,Chechen Republic of Ichkeria,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Russia,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Russia,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Russia,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Russia,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Russia,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Russia,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Soviet Union,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Soviet Union,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Soviet Union,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Soviet Union,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Soviet Union,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Soviet Union,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Chechen Republic of Ichkeria,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Chechen Republic of Ichkeria,Russian
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Chechen Republic of Ichkeria,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Chechen Republic of Ichkeria,Arabic
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Islam,Chechen Republic of Ichkeria,Chechen
http://www.wikidata.org/entity/Q297006,male,homicide,theologian,Sufi Islam,Chechen Republic of Ichkeria,Chechen
http://www.wikidata.org/entity/Q298156,male,homicide,explorer,Catholicism,France,French
http://www.wikidata.org/entity/Q307182,male,homicide,physician,Islam,State of Palestine,Arabic
http://www.wikidata.org/entity/Q307182,male,homicide,politician,Islam,State of Palestine,Arabic
http://www.wikidata.org/entity/Q307613,male,homicide,politician,Islam,State of Palestine,Arabic
http://www.wikidata.org/entity/Q307613,male,homicide,theologian,Islam,State of Palestine,Arabic
http://www.wikidata.org/entity/Q307613,male,homicide,university teacher,Islam,State of Palestine,Arabic
http://www.wikidata.org/entity/Q307613,male,homicide,activist,Islam,State of Palestine,Arabic
http://www.wikidata.org/entity/Q311697,male,homicide,writer,Catholicism,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q311697,male,homicide,teacher,Catholicism,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q311697,male,homicide,politician,Catholicism,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q311697,male,homicide,columnist,Catholicism,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q311697,male,homicide,university teacher,Catholicism,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q311697,male,homicide,sociologist,Catholicism,Kingdom of the Netherlands,Dutch
http://www.wikidata.org/entity/Q313581,male,homicide,writer,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,writer,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,poet,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,poet,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,politician,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,politician,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,historian,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,historian,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,playwright,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,playwright,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,biographer,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,biographer,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,orientalist,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,orientalist,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,journalist,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,journalist,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,classical scholar,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,classical scholar,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,literary critic,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,literary critic,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,children's writer,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,children's writer,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,philosopher,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,philosopher,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,literary historian,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,literary historian,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,linguist,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,linguist,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,geopolitician,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,geopolitician,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q313581,male,homicide,historian of Eastern Europe,Romanian Orthodox Church,Romania,French
http://www.wikidata.org/entity/Q313581,male,homicide,historian of Eastern Europe,Romanian Orthodox Church,Romania,Romanian
http://www.wikidata.org/entity/Q314691,male,homicide,politician,Sufi Islam,Algeria,Arabic
http://www.wikidata.org/entity/Q315055,male,homicide,politician,Catholicism,Sweden,Swedish
http://www.wikidata.org/entity/Q315531,male,homicide,politician,Protestantism,Czech Republic,Czech
http://www.wikidata.org/entity/Q315531,male,homicide,diplomat,Protestantism,Czech Republic,Czech
http://www.wikidata.org/entity/Q315534,male,homicide,politician,Maronite Church,Lebanon,Arabic
http://www.wikidata.org/entity/Q315842,male,homicide,politician,Protestantism,Japan,Japanese
http://www.wikidata.org/entity/Q39619,male,homicide,judge,Islam,Rashidun Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q39619,male,homicide,qadi,Islam,Rashidun Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q39619,male,homicide,statesman,Islam,Rashidun Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q39619,male,homicide,muhaddith,Islam,Rashidun Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q39619,male,homicide,faqih,Islam,Rashidun Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q39619,male,homicide,mufassir,Islam,Rashidun Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q42305,male,homicide,composer,Christianity,Kingdom of England,Latin
http://www.wikidata.org/entity/Q42305,male,homicide,composer,Christianity,Kingdom of England,Old French
http://www.wikidata.org/entity/Q42305,male,homicide,composer,Christianity,Kingdom of England,Middle English
http://www.wikidata.org/entity/Q42305,male,homicide,poet,Christianity,Kingdom of England,Latin
http://www.wikidata.org/entity/Q42305,male,homicide,poet,Christianity,Kingdom of England,Old French
http://www.wikidata.org/entity/Q42305,male,homicide,poet,Christianity,Kingdom of England,Middle English
http://www.wikidata.org/entity/Q42305,male,homicide,ruler,Christianity,Kingdom of England,Latin
http://www.wikidata.org/entity/Q42305,male,homicide,ruler,Christianity,Kingdom of England,Old French
http://www.wikidata.org/entity/Q42305,male,homicide,ruler,Christianity,Kingdom of England,Middle English
http://www.wikidata.org/entity/Q42887,male,homicide,Catholic priest,Christianity,Ancient Rome,Latin
http://www.wikidata.org/entity/Q42887,male,homicide,theologian,Christianity,Ancient Rome,Latin
http://www.wikidata.org/entity/Q43063,male,homicide,politician,Catholic Church,Austria-Hungary,German
http://www.wikidata.org/entity/Q43989,male,homicide,politician,Russian Orthodox Church,Russian Empire,Russian
http://www.wikidata.org/entity/Q43989,male,homicide,mystic,Russian Orthodox Church,Russian Empire,Russian
http://www.wikidata.org/entity/Q44741,male,homicide,conquistador,Catholic Church,Spain,Spanish
http://www.wikidata.org/entity/Q44741,male,homicide,conquistador,Catholic Church,Crown of Castile,Spanish
http://www.wikidata.org/entity/Q44741,male,homicide,explorer,Catholic Church,Spain,Spanish
http://www.wikidata.org/entity/Q44741,male,homicide,explorer,Catholic Church,Crown of Castile,Spanish
http://www.wikidata.org/entity/Q47102,male,homicide,prophet,The Church of Jesus Christ of Latter-day Saints,United States of America,English
http://www.wikidata.org/entity/Q47102,male,homicide,politician,The Church of Jesus Christ of Latter-day Saints,United States of America,English
http://www.wikidata.org/entity/Q51880,male,homicide,officer,Catholicism,France,French
http://www.wikidata.org/entity/Q51880,male,homicide,missionary,Catholicism,France,French
http://www.wikidata.org/entity/Q51880,male,homicide,Catholic priest,Catholicism,France,French
http://www.wikidata.org/entity/Q51880,male,homicide,geographer,Catholicism,France,French
http://www.wikidata.org/entity/Q51880,male,homicide,religious servant,Catholicism,France,French
http://www.wikidata.org/entity/Q51880,male,homicide,explorer,Catholicism,France,French
http://www.wikidata.org/entity/Q51880,male,homicide,philologist,Catholicism,France,French
http://www.wikidata.org/entity/Q51880,male,homicide,linguist,Catholicism,France,French
http://www.wikidata.org/entity/Q53713,male,homicide,politician,atheism,Sweden,Swedish
http://www.wikidata.org/entity/Q58860,male,homicide,judge,Protestantism,Germany,German
http://www.wikidata.org/entity/Q58860,male,homicide,lawyer,Protestantism,Germany,German
http://www.wikidata.org/entity/Q58860,male,homicide,politician,Protestantism,Germany,German
http://www.wikidata.org/entity/Q58860,male,homicide,jurist,Protestantism,Germany,German
http://www.wikidata.org/entity/Q59706,male,homicide,warrior,Islam,Umayyad Caliphate,Arabic
http://www.wikidata.org/entity/Q59706,male,homicide,warrior,Sufi Islam,Umayyad Caliphate,Arabic
http://www.wikidata.org/entity/Q59706,male,homicide,warrior,Islam,Rashidun Caliphate,Arabic
http://www.wikidata.org/entity/Q59706,male,homicide,warrior,Sufi Islam,Rashidun Caliphate,Arabic
http://www.wikidata.org/entity/Q59706,male,homicide,Q17638669,Islam,Umayyad Caliphate,Arabic
http://www.wikidata.org/entity/Q59706,male,homicide,Q17638669,Sufi Islam,Umayyad Caliphate,Arabic
http://www.wikidata.org/entity/Q59706,male,homicide,Q17638669,Islam,Rashidun Caliphate,Arabic
http://www.wikidata.org/entity/Q59706,male,homicide,Q17638669,Sufi Islam,Rashidun Caliphate,Arabic
http://www.wikidata.org/entity/Q60039,male,homicide,military personnel,Lapsed Catholic,Germany,German
http://www.wikidata.org/entity/Q60039,male,homicide,politician,Lapsed Catholic,Germany,German
http://www.wikidata.org/entity/Q60039,male,homicide,soldier,Lapsed Catholic,Germany,German
http://www.wikidata.org/entity/Q72933,male,homicide,lawyer,Catholicism,Germany,German
http://www.wikidata.org/entity/Q72933,male,homicide,politician,Catholicism,Germany,German
http://www.wikidata.org/entity/Q76440,male,homicide,writer,Judaism,Germany,German
http://www.wikidata.org/entity/Q76440,male,homicide,politician,Judaism,Germany,German
http://www.wikidata.org/entity/Q76440,male,homicide,journalist,Judaism,Germany,German
http://www.wikidata.org/entity/Q77423,male,homicide,politician,Evangelical Church in Germany,Germany,German
http://www.wikidata.org/entity/Q91,male,homicide,lawyer,Baptist,United States of America,English
http://www.wikidata.org/entity/Q91,male,homicide,military personnel,Baptist,United States of America,English
http://www.wikidata.org/entity/Q91,male,homicide,politician,Baptist,United States of America,English
http://www.wikidata.org/entity/Q91,male,homicide,farmer,Baptist,United States of America,English
http://www.wikidata.org/entity/Q91,male,homicide,statesman,Baptist,United States of America,English
http://www.wikidata.org/entity/Q91,male,homicide,postmaster,Baptist,United States of America,English
http://www.wikidata.org/entity/Q1001,male,homicide,politician,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,politician,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,barrister,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,barrister,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,civil rights advocate,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,civil rights advocate,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,journalist,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,journalist,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,philosopher,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,philosopher,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,memoirist,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,memoirist,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,essayist,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,essayist,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,political writer,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,political writer,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,pacifist,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,pacifist,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,peace activist,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,peace activist,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,newspaper editor,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,newspaper editor,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,autobiographer,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,autobiographer,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,humanitarian,Hinduism,India,Gujarati
http://www.wikidata.org/entity/Q1001,male,homicide,humanitarian,Hinduism,British Raj,Gujarati
http://www.wikidata.org/entity/Q1149,female,homicide,politician,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q1203,male,homicide,actor,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,writer,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,composer,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,poet,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,singer,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,record producer,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,pianist,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,singer-songwriter,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,public figure,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,guitarist,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,painter,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,film producer,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1203,male,homicide,film actor,atheism,United Kingdom,English
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,writer,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,writer,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,writer,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,lawyer,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,lawyer,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,lawyer,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,politician,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,politician,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,politician,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,economist,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,economist,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,economist,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,journalist,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,journalist,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,journalist,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,revolutionary,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,revolutionary,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,revolutionary,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,philosopher,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,philosopher,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,philosopher,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,political theorist,atheism,Russian Soviet Federative Socialist Republic,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,political theorist,atheism,Soviet Union,Russian
http://www.wikidata.org/entity/Q1394,male,myocardial infarction,political theorist,atheism,Russian Empire,Russian
http://www.wikidata.org/entity/Q1411,male,homicide,writer,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1411,male,homicide,politician,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1411,male,homicide,historian,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1411,male,homicide,augur,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,writer,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,lawyer,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,military personnel,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,poet,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,politician,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1541,male,homicide,jurist,religion in ancient Rome,Ancient Rome,Latin
